sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0,041;61;;60rounds;No;No;1;0,00000;0,00000;1,10767;1,18562;0,00000;KLH@20;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party3_utility.xml
1,157;61;;60rounds;Yes;No;2;0,52500;0,97293;0,02779;0,36874;1,49793;NiceTitForTat@22;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@23;0.5249999999999999;0.9729255322729616;0.5249999999999999;0.9729255322729616;0.0;0.9729255322729616;0.0;0.0;0.5249999999999999;0.9729255322729616;party1_utility.xml;party3_utility.xml
0,041;61;;60rounds;No;No;1;0,00000;0,00000;1,10767;1,18562;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@24;KLH@25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party3_utility.xml
0,040;61;;60rounds;No;No;1;0,00000;0,00000;1,10767;1,18562;0,00000;KLH@26;KLH@27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party3_utility.xml
1,019;61;;60rounds;Yes;No;2;0,56333;0,97156;0,00000;0,33377;1,53490;NiceTitForTat@28;KLH@29;0.5633333333333334;0.9715643166414755;0.5633333333333334;0.9715643166414755;0.0;0.0;0.0;0.0;0.5633333333333334;0.9715643166414755;party1_utility.xml;party3_utility.xml
1,021;61;;60rounds;Yes;No;2;0,64541;0,93333;0,03623;0,18695;1,57875;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@30;NiceTitForTat@31;0.9333333333333335;0.6454145203398582;0.9333333333333335;0.6454145203398582;0.9333333333333335;0.0;0.0;0.0;0.9333333333333335;0.6454145203398582;party1_utility.xml;party3_utility.xml
0,991;61;;60rounds;Yes;No;2;0,58030;0,95417;0,03820;0,25507;1,53447;KLH@32;NiceTitForTat@33;0.9541666666666666;0.5803033177120464;0.9541666666666666;0.5803033177120464;0.0;0.0;0.0;0.0;0.9541666666666666;0.5803033177120464;party1_utility.xml;party3_utility.xml
1,867;61;;60rounds;Yes;No;2;0,68083;0,90935;0,01281;0,20082;1,59019;NiceTitForTat@34;NiceTitForTat@35;0.6808333333333333;0.9093546399923003;0.6808333333333333;0.9093546399923003;0.0;0.0;0.0;0.0;0.6808333333333333;0.9093546399923003;party1_utility.xml;party3_utility.xml
0,052;61;;60rounds;No;No;1;0,00000;0,00000;1,03604;1,21592;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@36;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0,039;61;;60rounds;No;No;1;0,00000;0,00000;1,03604;1,21592;0,00000;KLH@38;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
1,003;61;;60rounds;Yes;No;2;0,65833;0,94015;0,05985;0,12720;1,59848;NiceTitForTat@40;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@41;0.6583333333333334;0.9401512488914268;0.6583333333333334;0.9401512488914268;0.0;0.9401512488914268;0.0;0.0;0.6583333333333334;0.9401512488914268;party1_utility.xml;party2_utility.xml
0,041;61;;60rounds;No;No;1;0,00000;0,00000;1,03604;1,21592;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@42;KLH@43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0,040;61;;60rounds;No;No;1;0,00000;0,00000;1,03604;1,21592;0,00000;KLH@44;KLH@45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0,980;61;;60rounds;Yes;No;2;0,65833;0,94015;0,05985;0,12720;1,59848;NiceTitForTat@46;KLH@47;0.6583333333333334;0.9401512488914268;0.6583333333333334;0.9401512488914268;0.0;0.0;0.0;0.0;0.6583333333333334;0.9401512488914268;party1_utility.xml;party2_utility.xml
1,030;61;;60rounds;Yes;No;2;0,66621;0,94167;0,00000;0,30558;1,60787;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@48;NiceTitForTat@49;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.0;0.0;0.0;0.9416666666666667;0.6662075599338653;party1_utility.xml;party2_utility.xml
1,033;61;;60rounds;Yes;No;2;0,32074;0,93667;0,05136;0,62646;1,25740;KLH@50;NiceTitForTat@51;0.9366666666666666;0.3207375465597058;0.9366666666666666;0.3207375465597058;0.0;0.0;0.0;0.0;0.9366666666666666;0.3207375465597058;party1_utility.xml;party2_utility.xml
1,854;61;;60rounds;Yes;No;2;0,78500;0,90411;0,00000;0,02445;1,68911;NiceTitForTat@52;NiceTitForTat@53;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.9041140069845697;0.0;0.0;0.0;0.0;0.7850000000000001;0.9041140069845697;party1_utility.xml;party2_utility.xml
