sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0,001;3;;60rounds;Yes;No;2;1,00000;1,00000;0,00000;0,00000;2,00000;KLH@20;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@21;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;party7_utility.xml;party9_utility.xml
0,043;3;;60rounds;Yes;No;2;1,00000;1,00000;0,00000;0,00000;2,00000;NiceTitForTat@22;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@23;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;party7_utility.xml;party9_utility.xml
0,001;2;;60rounds;Yes;No;2;1,00000;1,00000;0,00000;0,00000;2,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@24;KLH@25;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;party7_utility.xml;party9_utility.xml
0,001;2;;60rounds;Yes;No;2;1,00000;1,00000;0,00000;0,00000;2,00000;KLH@26;KLH@27;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;party7_utility.xml;party9_utility.xml
0,006;2;;60rounds;Yes;No;2;1,00000;1,00000;0,00000;0,00000;2,00000;NiceTitForTat@28;KLH@29;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;party7_utility.xml;party9_utility.xml
0,006;2;;60rounds;Yes;No;2;1,00000;1,00000;0,00000;0,00000;2,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@30;NiceTitForTat@31;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;party7_utility.xml;party9_utility.xml
0,006;2;;60rounds;Yes;No;2;1,00000;1,00000;0,00000;0,00000;2,00000;KLH@32;NiceTitForTat@33;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;party7_utility.xml;party9_utility.xml
0,011;2;;60rounds;Yes;No;2;1,00000;1,00000;0,00000;0,00000;2,00000;NiceTitForTat@34;NiceTitForTat@35;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;party7_utility.xml;party9_utility.xml
0,040;61;;60rounds;No;No;1;0,00000;0,00000;1,03216;1,17788;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@36;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party7_utility.xml;party8_utility.xml
0,039;61;;60rounds;No;No;1;0,00000;0,00000;1,03216;1,17788;0,00000;KLH@38;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party7_utility.xml;party8_utility.xml
1,293;61;;60rounds;Yes;No;2;0,34513;0,95623;0,03097;0,45226;1,30136;NiceTitForTat@40;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@41;0.3451290111472157;0.9562310521761309;0.3451290111472157;0.9562310521761309;0.0;0.9562310521761309;0.0;0.0;0.3451290111472157;0.9562310521761309;party7_utility.xml;party8_utility.xml
0,040;61;;60rounds;No;No;1;0,00000;0,00000;1,03216;1,17788;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@42;KLH@43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party7_utility.xml;party8_utility.xml
0,042;61;;60rounds;No;No;1;0,00000;0,00000;1,03216;1,17788;0,00000;KLH@44;KLH@45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party7_utility.xml;party8_utility.xml
1,299;61;;60rounds;Yes;No;2;0,36273;0,91246;0,05059;0,42883;1,27519;NiceTitForTat@46;KLH@47;0.3627313807783227;0.9124621043522617;0.3627313807783227;0.9124621043522617;0.0;0.0;0.0;0.0;0.3627313807783227;0.9124621043522617;party7_utility.xml;party8_utility.xml
1,360;61;;60rounds;Yes;No;2;0,42749;0,96346;0,01895;0,47893;1,39095;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@48;NiceTitForTat@49;0.9634640193233178;0.42749013055944485;0.9634640193233178;0.42749013055944485;0.9634640193233178;0.0;0.0;0.0;0.9634640193233178;0.42749013055944485;party7_utility.xml;party8_utility.xml
1,372;61;;60rounds;Yes;No;2;0,38515;0,95956;0,04044;0,51732;1,34472;KLH@50;NiceTitForTat@51;0.9595626424459668;0.38515359860272347;0.9595626424459668;0.38515359860272347;0.0;0.0;0.0;0.0;0.9595626424459668;0.38515359860272347;party7_utility.xml;party8_utility.xml
1,583;32;;60rounds;Yes;No;2;0,82635;0,83078;0,00000;0,05647;1,65713;NiceTitForTat@52;NiceTitForTat@53;0.8263532012031874;0.8307790809779225;0.8263532012031874;0.8307790809779225;0.0;0.0;0.0;0.0;0.8263532012031874;0.8307790809779225;party7_utility.xml;party8_utility.xml
0,040;61;;60rounds;No;No;1;0,00000;0,00000;1,05828;1,23919;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@54;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party6_utility.xml;party9_utility.xml
0,039;61;;60rounds;No;No;1;0,00000;0,00000;1,05828;1,23919;0,00000;KLH@56;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party6_utility.xml;party9_utility.xml
1,322;61;;60rounds;Yes;No;2;0,70094;0,96803;0,01503;0,21548;1,66898;NiceTitForTat@58;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@59;0.700944107611231;0.9680310169079032;0.700944107611231;0.9680310169079032;0.0;0.9680310169079032;0.0;0.0;0.700944107611231;0.9680310169079032;party6_utility.xml;party9_utility.xml
0,048;61;;60rounds;No;No;1;0,00000;0,00000;1,05828;1,23919;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@60;KLH@61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party6_utility.xml;party9_utility.xml
0,040;61;;60rounds;No;No;1;0,00000;0,00000;1,05828;1,23919;0,00000;KLH@62;KLH@63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party6_utility.xml;party9_utility.xml
1,335;61;;60rounds;Yes;No;2;0,36990;0,96346;0,03892;0,52887;1,33336;NiceTitForTat@64;KLH@65;0.3698981161530358;0.9634640193233178;0.3698981161530358;0.9634640193233178;0.0;0.0;0.0;0.0;0.3698981161530358;0.9634640193233178;party6_utility.xml;party9_utility.xml
1,385;61;;60rounds;Yes;No;2;0,64903;0,93339;0,03436;0,21862;1,58242;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@66;NiceTitForTat@67;0.9333898401355751;0.6490261633748772;0.9333898401355751;0.6490261633748772;0.9333898401355751;0.0;0.0;0.0;0.9333898401355751;0.6490261633748772;party6_utility.xml;party9_utility.xml
1,343;61;;60rounds;Yes;No;2;0,70166;0,94808;0,00000;0,17188;1,64973;KLH@68;NiceTitForTat@69;0.9480762575522829;0.7016559491492296;0.9480762575522829;0.7016559491492296;0.0;0.0;0.0;0.0;0.9480762575522829;0.7016559491492296;party6_utility.xml;party9_utility.xml
2,521;61;;60rounds;Yes;No;2;0,38811;1,00000;0,00000;0,51941;1,38811;NiceTitForTat@70;NiceTitForTat@71;0.38811284930396894;1.0;0.38811284930396894;1.0;0.0;0.0;0.0;0.0;0.38811284930396894;1.0;party6_utility.xml;party9_utility.xml
0,039;61;;60rounds;No;No;1;0,00000;0,00000;1,06404;1,29759;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@72;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party6_utility.xml;party8_utility.xml
0,039;61;;60rounds;No;No;1;0,00000;0,00000;1,06404;1,29759;0,00000;KLH@74;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party6_utility.xml;party8_utility.xml
1,272;61;;60rounds;Yes;No;2;0,57292;0,91175;0,07688;0,41393;1,48467;NiceTitForTat@76;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@77;0.572920473920298;0.9117453374508387;0.572920473920298;0.9117453374508387;0.0;0.9117453374508387;0.0;0.0;0.572920473920298;0.9117453374508387;party6_utility.xml;party8_utility.xml
0,039;61;;60rounds;No;No;1;0,00000;0,00000;1,06404;1,29759;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@78;KLH@79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party6_utility.xml;party8_utility.xml
0,038;61;;60rounds;No;No;1;0,00000;0,00000;1,06404;1,29759;0,00000;KLH@80;KLH@81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party6_utility.xml;party8_utility.xml
1,275;61;;60rounds;Yes;No;2;0,43198;0,95623;0,03326;0,56048;1,38821;NiceTitForTat@82;KLH@83;0.4319781813967518;0.9562310521761309;0.4319781813967518;0.9562310521761309;0.0;0.0;0.0;0.0;0.4319781813967518;0.9562310521761309;party6_utility.xml;party8_utility.xml
1,362;61;;60rounds;Yes;No;2;0,59983;0,93705;0,07688;0,25244;1,53688;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@84;NiceTitForTat@85;0.9370458229429942;0.5998300355775797;0.9370458229429942;0.5998300355775797;0.9370458229429942;0.0;0.0;0.0;0.9370458229429942;0.5998300355775797;party6_utility.xml;party8_utility.xml
1,371;61;;60rounds;Yes;No;2;0,59983;0,93705;0,07688;0,25244;1,53688;KLH@86;NiceTitForTat@87;0.9370458229429942;0.5998300355775797;0.9370458229429942;0.5998300355775797;0.0;0.0;0.0;0.0;0.9370458229429942;0.5998300355775797;party6_utility.xml;party8_utility.xml
2,374;61;;60rounds;Yes;No;2;0,44701;1,00000;0,00000;0,55605;1,44701;NiceTitForTat@88;NiceTitForTat@89;0.44701211980628636;0.9999999999999999;0.44701211980628636;0.9999999999999999;0.0;0.0;0.0;0.0;0.44701211980628636;0.9999999999999999;party6_utility.xml;party8_utility.xml
0,038;61;;60rounds;No;No;1;0,00000;0,00000;1,05828;1,23919;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@90;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party6_utility.xml;party7_utility.xml
0,039;61;;60rounds;No;No;1;0,00000;0,00000;1,05828;1,23919;0,00000;KLH@92;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party6_utility.xml;party7_utility.xml
1,318;61;;60rounds;Yes;No;2;0,39563;0,97360;0,01128;0,50575;1,36923;NiceTitForTat@94;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@95;0.3956298185087362;0.9735964455533398;0.3956298185087362;0.9735964455533398;0.0;0.9735964455533398;0.0;0.0;0.3956298185087362;0.9735964455533398;party6_utility.xml;party7_utility.xml
0,047;61;;60rounds;No;No;1;0,00000;0,00000;1,05828;1,23919;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@96;KLH@97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party6_utility.xml;party7_utility.xml
0,041;61;;60rounds;No;No;1;0,00000;0,00000;1,05828;1,23919;0,00000;KLH@98;KLH@99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party6_utility.xml;party7_utility.xml
1,340;61;;60rounds;Yes;No;2;0,36990;0,96346;0,03892;0,52887;1,33336;NiceTitForTat@100;KLH@101;0.3698981161530358;0.9634640193233178;0.3698981161530358;0.9634640193233178;0.0;0.0;0.0;0.0;0.3698981161530358;0.9634640193233178;party6_utility.xml;party7_utility.xml
1,363;61;;60rounds;Yes;No;2;0,70166;0,93304;0,01503;0,16733;1,63470;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@102;NiceTitForTat@103;0.9330423191427484;0.7016559491492296;0.9330423191427484;0.7016559491492296;0.9330423191427484;0.0;0.0;0.0;0.9330423191427484;0.7016559491492296;party6_utility.xml;party7_utility.xml
1,352;61;;60rounds;Yes;No;2;0,68405;0,94056;0,01742;0,18630;1,62461;KLH@104;NiceTitForTat@105;0.9405592883475156;0.6840535795181227;0.9405592883475156;0.6840535795181227;0.0;0.0;0.0;0.0;0.9405592883475156;0.6840535795181227;party6_utility.xml;party7_utility.xml
2,544;61;;60rounds;Yes;No;2;0,70846;0,95043;0,01742;0,20069;1,65889;NiceTitForTat@106;NiceTitForTat@107;0.7084610768159983;0.9504286472767962;0.7084610768159983;0.9504286472767962;0.0;0.0;0.0;0.0;0.7084610768159983;0.9504286472767962;party6_utility.xml;party7_utility.xml
0,039;61;;60rounds;No;No;1;0,00000;0,00000;1,11875;1,29242;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@108;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party5_utility.xml;party9_utility.xml
0,039;61;;60rounds;No;No;1;0,00000;0,00000;1,11875;1,29242;0,00000;KLH@110;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party5_utility.xml;party9_utility.xml
1,312;61;;60rounds;Yes;No;2;0,85219;0,96803;0,00000;0,07771;1,82022;NiceTitForTat@112;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@113;0.852185112663654;0.9680310169079032;0.852185112663654;0.9680310169079032;0.0;0.9680310169079032;0.0;0.0;0.852185112663654;0.9680310169079032;party5_utility.xml;party9_utility.xml
0,039;61;;60rounds;No;No;1;0,00000;0,00000;1,11875;1,29242;0,00000;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@114;KLH@115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party5_utility.xml;party9_utility.xml
0,038;61;;60rounds;No;No;1;0,00000;0,00000;1,11875;1,29242;0,00000;KLH@116;KLH@117;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party5_utility.xml;party9_utility.xml
1,319;61;;60rounds;Yes;No;2;0,72915;0,97717;0,00047;0,19133;1,70631;NiceTitForTat@118;KLH@119;0.7291495120984932;0.9771650120770737;0.7291495120984932;0.9771650120770737;0.0;0.0;0.0;0.0;0.7291495120984932;0.9771650120770737;party5_utility.xml;party9_utility.xml
1,399;61;;60rounds;Yes;No;2;0,48611;0,96855;0,05023;0,43473;1,45466;boa-negotiator.boaframework.offeringstrategy.anac2011.HardHeaded_Offering-F..EclipseWorkspace.assignment3.target.classes.AC_BOAninho-negotiator.boaframework.opponentmodel.HardHeadedFrequencyModel_l-negotiator.boaframework.omstrategy.NTFTstrategy@120;NiceTitForTat@121;0.9685503421396489;0.48610529015867826;0.9685503421396489;0.48610529015867826;0.9685503421396489;0.0;0.0;0.0;0.9685503421396489;0.48610529015867826;party5_utility.xml;party9_utility.xml
1,316;61;;60rounds;Yes;No;2;0,45988;0,98412;0,06729;0,46295;1,44400;KLH@122;NiceTitForTat@123;0.9841208737755234;0.4598790588309862;0.9841208737755234;0.4598790588309862;0.0;0.0;0.0;0.0;0.9841208737755234;0.4598790588309862;party5_utility.xml;party9_utility.xml
2,474;61;;60rounds;Yes;No;2;0,88635;0,93960;0,00047;0,04206;1,82595;NiceTitForTat@124;NiceTitForTat@125;0.9395970050397379;0.8863533508769809;0.9395970050397379;0.8863533508769809;0.0;0.0;0.0;0.0;0.9395970050397379;0.8863533508769809;party5_utility.xml;party9_utility.xml
